Date,SPY_Open,SPY_High,SPY_Low,SPY_Close,SPY_Volume,AAPL_Open,AAPL_High,AAPL_Low,AAPL_Close,AAPL_Volume
2015-02-06,171.06084433281987,171.62398692003654,169.70269326962097,170.22442626953125,125672000,26.687468849685565,26.738612055777654,26.338366040807443,26.445098876953125,174826400
2015-02-09,169.57846366744735,170.2989424108796,169.05673070900008,169.4625244140625,87219000,26.3606047028478,26.647445716847848,26.333921068225507,26.620763778686523,155559200
2015-02-10,170.49770284322997,171.5245897749129,169.50392336086054,171.2678680419922,96164200,26.720822072959173,27.161092674695414,26.718599709283218,27.132184982299805,248034000
2015-02-11,171.10221945776905,171.79785489325087,170.45627046247458,171.36721801757812,91087800,27.298952769936612,27.777023892483754,27.23891672034267,27.768129348754883,294247200
2015-02-12,172.1621984422182,173.0731584193076,171.40031038702816,173.0151824951172,97545900,28.030523007292487,28.346273490964776,27.921567774388155,28.11946678161621,297898000
2015-02-13,173.13941354760124,173.77707290377327,172.88267926954353,173.72738647460938,93670400,28.301799069729444,28.301799069729444,27.939355204291964,28.257328033447266,217088800
2015-02-17,173.41271624816068,174.1746170702164,173.1642840631735,174.00070190429688,76968200,28.3484904589152,28.657570397556903,28.221746155981133,28.42409324645996,252609600
2015-02-18,173.62804566701706,174.09180260672233,173.3630344806547,174.01727294921875,80652900,28.379620415611313,28.63533308100466,28.33959580975443,28.621992111206055,179566800
2015-02-19,173.4210021106608,174.25741993425422,173.2802196633091,173.89303588867188,91462500,28.56862307542989,28.690920945904033,28.535270652992356,28.561952590942383,149449600
2015-02-20,173.47900220479303,175.0110683660321,172.85789635073897,174.93653869628906,140896400,28.599756429130103,28.795433044433594,28.47301381634293,28.795433044433594,195793600
2015-02-23,174.68798906460862,174.91159057617188,174.30703880922024,174.91159057617188,74411100,28.911060947691585,29.573688507080078,28.83101173030139,29.573688507080078,283896400
2015-02-24,174.83713472984738,175.6073124786013,174.53900344588288,175.40855407714844,72472300,29.560346675058298,29.70710413481809,29.166771084946955,29.389129638671875,276912400
2015-02-25,175.28431892593602,175.76464219992837,174.91993488108469,175.2594757080078,73061700,29.25348241424081,29.2623786538806,28.495239148710304,28.637548446655273,298846800
2015-02-26,175.16835315200143,175.32570193265445,174.44786203198112,175.0524139404297,72697900,28.63756203285128,29.100068318824405,28.152821923073134,29.00000762939453,365150000
2015-02-27,174.95308435386465,175.2180955715284,174.40652083118627,174.45620727539062,108076000,28.906620693914956,29.033366736329917,28.515270742895876,28.564189910888672,248059200
2015-03-02,174.55559134916788,175.61561101488735,174.50590490177964,175.55764770507812,87491400,28.739836139406872,28.968865123087966,28.52859624288527,28.70425796508789,192386800
2015-03-03,175.1269668123476,175.60729007726405,173.97585140318802,174.8371124267578,110325800,28.67535923988826,28.799879481281902,28.481905000009753,28.764301300048828,151265200
2015-03-04,174.2408495827965,174.3153918714502,173.1311437504533,174.10006713867188,114497200,28.70648812200263,28.80877114769695,28.533048736762723,28.58196449279785,126665200
2015-03-05,174.4230966268628,174.57216861477016,173.7854369969754,174.2906036376953,76873000,28.590868496848426,28.62866905077443,27.96381732802196,28.10835075378418,226068400
2015-03-06,173.42929317901158,173.85993005329047,171.50801255821912,171.83926391601562,188128000,28.550831382817552,28.76651940937423,28.074986002662115,28.15058708190918,291368400
2015-03-09,172.03805492025563,172.90759305838907,171.88070607272851,172.55149841308594,89818900,28.452992388339005,28.810991392077803,27.808152423253254,28.270658493041992,354114000
2015-03-10,171.1850583639419,171.26786489499713,169.71095552856167,169.7523651123047,157121300,28.10833926918182,28.288449114325243,27.527983438763286,27.68585777282715,275426400
2015-03-11,170.00905368526062,170.18296884849192,169.27200872952477,169.35482788085938,110145700,27.739226959574506,27.74367338378652,27.15220056885229,27.181106567382812,275756000
2015-03-12,169.98426714838806,171.57429682006645,169.93458069559068,171.508056640625,93993500,27.196672542932966,27.772582044929376,27.045468667549837,27.67251968383789,193450800
2015-03-13,171.23476887955565,172.19540312069918,169.42113752998273,170.45631408691406,162410900,27.661404305960183,27.883762858746906,27.2567118077468,27.481292724609375,207309200
2015-03-16,171.18499278596744,172.8247080553119,170.48106804128992,172.73361206054688,136099200,27.54576979144797,27.783693313598633,27.321188932610713,27.783693313598633,143497200
2015-03-17,171.99661322656053,172.60115264266457,171.4086275328932,172.22021484375,94510400,27.994941642079787,28.31069037432514,27.93935200486218,28.248430252075195,204092400
2015-03-18,171.74820407178777,174.96139599219856,171.1105318054684,174.2906036376953,228808500,28.239535104003725,28.719830373617224,28.09944983193032,28.566402435302734,261083600
2015-03-19,173.8764948644553,174.29884223735098,173.1063171416112,173.49554443359375,117917300,28.62866382972867,28.739843106737325,28.328480121097527,28.35071563720703,183238000
2015-03-20,174.44464805012606,175.53435314639842,174.26164278434246,175.0269317626953,177715100,28.517478134422173,28.550830552849387,27.830391171449538,27.994935989379883,274780400
2015-03-23,175.0352986782756,175.60926875940504,174.68592834472656,174.68592834472656,71784500,28.266222444684743,28.428543253152814,28.1328059435543,28.28623390197754,150838800
2015-03-24,174.56110680667695,175.01860728358153,173.6377666615093,173.70431518554688,77805300,28.290674693141913,28.4707828514936,28.14169319834328,28.17060089111328,131369200
2015-03-25,173.9122982280771,174.14521174748526,171.1173233023442,171.15890502929688,159521700,28.13725084069286,28.19951096263978,27.43459701538086,27.43459701538086,206620800
2015-03-26,170.49347509533237,171.66635670565452,169.7947217212742,170.7513427734375,153067200,27.29673617672582,27.76813521878184,27.261157994289306,27.625825881958008,190291600
2015-03-27,170.63488193095372,171.31698228652505,170.44355010937383,171.14230346679688,118939000,27.699198580157148,27.728104574747505,27.330084348278795,27.405685424804688,158184800
2015-03-30,172.17378703255255,173.5296867298586,172.1571594151307,173.230224609375,96180400,27.58357928791074,28.10612155024622,27.57246068163208,28.099451065063477,188398800
2015-03-31,172.40662840121527,173.10538151826552,171.65797975995795,171.71620178222656,126768700,28.037187954473346,28.126131711225387,27.652508623977777,27.668073654174805,168362400
2015-04-01,171.68294820101997,171.70790231162295,170.11908957478775,171.10897827148438,137303600,27.75478840786898,27.82149663766878,27.372331509466417,27.62804412841797,162485600
2015-04-02,171.04248104094222,172.17378093460846,170.8594757130817,171.72459411621094,86900900,27.801490240861305,27.919340005191067,27.614709866405345,27.86597442626953,128880400
2015-04-06,170.83445731802203,173.39651825124892,170.70137296924554,172.8807830810547,114368200,27.67696793544134,28.352938105262208,27.64583787534428,28.317359924316406,148776000
2015-04-07,172.90574608963576,173.65439477476426,172.39001089289536,172.42327880859375,81236300,28.381847310542977,28.48857847251313,28.012732972076122,28.0194034576416,140049200
2015-04-08,172.64791585986887,173.4464729378044,172.2569511284169,173.00559997558594,89351900,27.983819916665507,28.106117783496007,27.788145026197608,27.92823028564453,149316800
2015-04-09,172.83926548017172,174.00383337971292,172.34848420056778,173.7709197998047,85548900,27.983822566458237,28.14614505085262,27.719217051336283,28.14169692993164,129936000
2015-04-10,174.02043665507665,174.76077166783332,173.82080373926343,174.71917724609375,72722900,28.00605191645736,28.286224096664863,27.85262570768002,28.261764526367188,160752000
2015-04-13,174.5778028345144,175.21000771421382,173.87906209753527,173.92897033691406,74436600,28.544164808218575,28.588639230734085,28.152814997705434,28.206180572509766,145460400
2015-04-14,173.72931260025123,174.44469354593394,173.10543431132453,174.26168823242188,75099900,28.239535497342878,28.304019679612928,27.997165495170943,28.083885192871094,102098400
2015-04-15,174.72747421521345,175.55098523943107,174.64428538579418,175.04356384277344,99529300,28.108343128381268,28.268439848011404,28.019399375390535,28.190614700317383,115881600
2015-04-16,174.71086110581254,175.50110433696972,174.51121549982994,174.99368286132812,68934900,28.07943699283474,28.261770933185833,28.04163644706391,28.054977416992188,113476000
2015-04-17,173.8041604387327,174.04538777213105,172.1987071756499,172.9806365966797,191113200,27.917114801850463,28.048305523453024,27.674743116071788,27.739227294921875,207828000
2015-04-20,173.903967892209,174.89385667427484,173.82079174730367,174.56112670898438,92189500,27.921562031706713,28.488575295536634,27.832618275676225,28.372949600219727,188217200
2015-04-21,175.24323963429708,175.401290821746,174.05371786406258,174.35317993164062,72559800,28.484135451273627,28.506369273516984,28.166160917597324,28.219528198242188,129740400
2015-04-22,174.69427384048217,175.39302732716334,173.77093325831981,175.21002197265625,78264600,28.237306757612185,28.655340146392774,28.088326962811,28.599750518798828,150618000
2015-04-23,174.81071457607786,176.29971139703048,174.6942577878054,175.65087890625,102585900,28.528598976335616,28.999997956003867,28.493020798607734,28.833229064941406,183083600
2015-04-24,176.06675240287345,176.32462003232672,175.60923917666534,176.0584259033203,61327400,29.0155650385736,29.046695096238576,28.73539112666703,28.968868255615234,178103600
2015-04-27,176.62406528021913,176.74883583330077,175.13506898499944,175.32640075683594,79358100,29.420258056377868,29.602593688845488,29.16232133416995,29.495859146118164,387816800
2015-04-28,175.30152034073413,175.93371256350252,174.1286258773628,175.88380432128906,86863500,29.898328196468167,29.916113892359117,28.81099516558888,29.0311279296875,475696000
2015-04-29,174.99362603140474,175.75891489988769,174.3531203859503,175.16000366210938,125684900,28.942188199206498,29.26015928080993,28.528601181683193,28.604202270507812,253544400
2015-04-30,174.58606924936552,174.9770339137259,172.7061082608666,173.4048614501953,161304900,28.604213345651644,28.604213345651644,27.701437872238625,27.828182220458984,332781600
2015-05-01,174.1867888291408,175.32641497531887,174.08697237858064,175.28482055664062,103399700,28.039412332804034,28.93551869889833,27.861526513744302,28.673133850097656,234050400
2015-05-04,175.70909101756808,176.366249972887,175.60096073711145,175.78396606445312,70927200,28.795431689470476,29.033356962148268,28.519705871146353,28.617544174194336,203953200
2015-05-05,175.5427384617421,175.90043533342572,173.6295088900631,173.7709197998047,113326200,28.495246389824892,28.561954632389803,27.968257720114217,27.972705841064453,197085600
2015-05-06,174.31992371713588,174.62769963503646,171.99077538693658,173.05552673339844,135060200,28.141695650753707,28.183944315277262,27.43014901723643,27.797040939331055,288564000
2015-05-07,172.955697863732,174.17018652430545,172.6229678516267,173.74594116210938,88244900,27.859559234892988,28.15206679371887,27.692093738472852,27.968971252441406,175763600
2015-05-08,175.41791084594837,176.23310811066005,175.33472201180402,176.03346252441406,155877300,28.286040975612977,28.49593162536621,28.158767256911965,28.49593162536621,222201600
2015-05-11,175.99189859029525,176.25808003936282,175.11846651482492,175.19332885742188,75708100,28.444571508121946,28.482529943603403,28.051585348625007,28.20565414428711,168143200
2015-05-12,174.36148987906336,175.20996783389103,173.53796603824514,174.6692657470703,119727600,28.044886489132676,28.330693980436152,27.870722655591305,28.105175018310547,192640000
2015-05-13,175.07686956643255,175.70074779807248,174.4696316416302,174.70254516601562,94667900,28.167696551798738,28.39991557556274,28.10517637300595,28.136436462402344,138776800
2015-05-14,175.71737799269627,176.6157641176975,175.4428700634319,176.52426147460938,95934000,28.449042870725208,28.792903900146484,28.39322103167603,28.792903900146484,180814000
2015-05-15,176.715576171875,176.85698703625127,176.2331088560321,176.715576171875,76510100,28.81970104618776,28.913481328066453,28.627673781266235,28.752714157104492,152832000
2015-05-18,176.5491914027249,177.51411323339897,176.48264288115553,177.2645721435547,74549700,28.66563079542484,29.18812237147555,28.661164094483212,29.069780349731445,203531600
2015-05-19,177.38108188878502,177.6555898624759,176.9235685993002,177.20639038085938,72114600,29.181428725830614,29.223853873876013,28.946976291486887,29.042991638183594,178532800
2015-05-20,177.30619103184608,177.830252816043,176.7655016333957,177.08160400390625,76857500,29.02735952786213,29.2461802072394,28.879989038710175,29.040756225585938,145819600
2015-05-21,176.940220070535,177.80532577836263,176.77384235998136,177.5973663330078,64764600,29.04298337993456,29.391311054384847,28.989393196521394,29.33772087097168,158921600
2015-05-22,177.21470795376445,177.63062682707135,177.1065776778336,177.17312622070312,57433500,29.38461805280413,29.690520646920238,29.339957854955138,29.594505310058594,182384000
2015-05-26,176.68229454624878,177.1065398297752,174.8522544333493,175.26817321777344,124308600,29.607901680044442,29.677120208049125,28.830859309109393,28.942502975463867,282790400
2015-05-27,175.72570742638172,177.16478303853046,175.31810239949857,176.93186950683594,93214000,29.10327086404503,29.531982144843504,29.038519035042373,29.482858657836914,183332800
2015-05-28,176.62405006125587,176.84032323223988,176.04176637565863,176.73219299316406,74974600,29.442673808642926,29.46276885496646,29.272976627863645,29.4248104095459,122933200
2015-05-29,176.66568430602715,176.70726603429128,175.3680196018721,175.6342010498047,124919600,29.30199655832027,29.35112004549353,29.005023988443504,29.089874267578125,203538000
2015-06-01,176.2996428806431,176.63237280558556,175.20161128123357,175.9918670654297,93338800,29.08987665887506,29.337725761952687,29.038521520643027,29.147930145263672,128451200
2015-06-02,175.53442366550598,176.50767241025693,174.91054528865243,175.81724548339844,91531000,28.99610060799593,29.174731201453856,28.875526916491566,29.018430709838867,134670400
2015-06-03,176.34956854967123,176.9068982101551,175.7922388891874,176.28302001953125,87820900,29.174730538241356,29.237250733466112,29.0050299451212,29.054153442382812,123934000
2015-06-04,175.5759968848596,176.23314311090797,174.47796498168626,174.7940673828125,151882800,28.933570579464032,29.156857893637614,28.783968487819013,28.88444709777832,153800400
2015-06-05,174.6442314512535,175.16829299051824,173.83734828783892,174.4945068359375,121704700,28.915709597179813,28.958134735546285,28.661162174075283,28.725914001464844,142507200
2015-06-08,174.38645884786473,174.53619623751186,173.34666169944614,173.42152404785156,89063300,28.78173538640273,28.85095732045085,28.31953238640107,28.536121368408203,210699200
2015-06-09,173.39651489257812,173.93721685382914,172.76432299642963,173.39651489257812,105034700,28.290502011083298,28.59863959476817,28.04935300658485,28.451269149780273,224301600
2015-06-10,174.16184549668475,175.85880141825191,174.10362346119902,175.4761505126953,134551300,28.562915834749408,28.87998344548777,28.54728578924955,28.777273178100586,156349200
2015-06-11,175.91704106456993,176.42446259184706,175.68412751363977,176.0418243408203,73876400,28.844257407020468,29.06754475059088,28.687956947940076,28.7125186920166,141563600
2015-06-12,175.21830623820307,175.91704691422837,174.41973639929063,174.69424438476562,135382400,28.623206555258715,28.654466648645087,28.382055803237584,28.39545249938965,147544800
2015-06-15,173.55457673860172,174.22836308758698,172.84750978139104,173.94554138183594,124384200,28.156532672592473,28.41108009883974,28.069450748010365,28.339628219604492,175955600
2015-06-16,173.79584327368917,174.97706396858496,173.62116446597867,174.8938751220703,85308200,28.364194695206884,28.54729027276738,28.216825914998417,28.49146842956543,125976400
2015-06-17,175.1766357421875,175.78388618553055,174.15347928996056,175.1766357421875,126708600,28.51825688943397,28.55398197492287,28.29943456545634,28.424476623535156,131672400
2015-06-18,175.7756410391186,177.46427073417405,175.20999743555834,176.99844360351562,165867900,28.408853976902844,28.650003051502733,28.406620626119764,28.55398941040039,141628800
2015-06-19,176.75602447729432,176.83125097118443,175.83654703671488,176.2126922607422,130478700,28.516026117287105,28.54058786108312,28.223520245685513,28.268177032470703,218867600
2015-06-22,177.1321387277127,177.70053358826098,176.90644653093048,177.11541748046875,70696000,28.46690111999015,28.594174829480085,28.37535420087142,28.493696212768555,136157200
2015-06-23,177.32437716774217,177.5751448421762,176.8479300654339,177.24078369140625,68476800,28.46466946819001,28.493696207701102,28.330695707868955,28.36418914794922,121075600
2015-06-24,176.9732855323397,177.34943061995912,175.92843098085675,175.95350646972656,92307300,28.404385800980332,28.982700968359474,28.384290755618192,28.605344772338867,221123600
2015-06-25,176.45506428180593,176.5804417421602,175.34333736656086,175.41856384277344,97107400,28.772808124768485,28.848725006243843,28.46913719177246,28.46913719177246,127752400
2015-06-26,175.77795487222056,176.02036825635375,174.8334150867853,175.38510131835938,104174800,28.50709978002652,28.578551674447795,28.24808730157972,28.30167579650879,176267200
2015-06-29,173.90562329995635,175.39349541072858,171.63201839380625,171.70724487304688,202621300,28.01363227545043,28.23915298841273,27.794811614338297,27.80597496032715,196645600
2015-06-30,173.24528270573194,173.29544645073344,171.59023624879336,172.0666961669922,182925100,28.03819330592696,28.16100203350133,27.879659487133807,28.006933212280273,177482800
2015-07-01,173.63820314376156,173.88897092846415,172.6602202625429,173.44595336914062,135979900,28.335163916195704,28.344095614262187,28.131971618164496,28.268177032470703,120955200
2015-07-02,173.92237406091246,174.08954829467416,172.86915215451845,173.28709411621094,104373700,28.230220949336946,28.288276139840534,28.082850474261843,28.232454299926758,108844000
2015-07-06,171.99984285723042,173.57129600001744,171.79922611887224,172.79393005371094,117975400,27.89751704642549,28.185557880646748,27.877420302688343,28.134201049804688,112241600
2015-07-07,172.99454976101808,174.00596220881198,170.61227537611487,173.88058471679688,173820200,28.10964779135441,28.167702986444347,27.6362779382124,28.064990997314453,187787200
2015-07-08,172.54316859125993,172.8273660816652,170.72930189603494,170.96334838867188,164020100,27.79480965149628,27.830534741104064,27.3616316540013,27.368330001831055,243046400
2015-07-09,173.06138922156467,173.32052393269564,171.1639420376246,171.27259826660156,144113100,27.65413790846935,27.701028047461744,26.62031809305281,26.81011199951172,314380000
2015-07-10,173.2703487371135,173.84711060466248,171.31438368987548,173.42916870117188,129456900,27.22765699259238,27.65413489807677,27.06465649556041,27.5268611907959,245418000
2015-07-13,174.69131930319998,175.45196369072232,174.6495225720111,175.3433074951172,106069400,27.91761835446566,28.080618876862893,27.759084533255947,28.058290481567383,165762000
2015-07-14,175.3016233075277,176.413350747108,175.24310529538042,176.10406494140625,81709600,28.1431404075628,28.216825648745473,27.919853036861934,28.04712677001953,127072400
2015-07-15,176.14583422650855,176.6055729838911,175.569072217663,176.0455322265625,97914100,28.07168695050287,28.390987940927992,28.040426856633054,28.317302703857422,134596800
2015-07-16,177.09873890698512,177.4581756591797,176.8563381591246,177.4581756591797,106683300,28.522725860632445,28.708056475146563,28.435643929657154,28.694656372070312,144889600
2015-07-17,177.44979207473725,177.66713005724577,177.04021711615076,177.60861206054688,89030000,28.82192931492253,28.942502975463867,28.649997114750235,28.942502975463867,184658800
2015-07-20,177.8342602024447,178.19368407736846,177.3828886087727,177.7005157470703,70446800,29.243947423257225,29.690522167865755,29.1836588787485,29.489564895629883,235600800
2015-07-21,177.56680800694502,177.82594272577882,176.69749437641119,176.9984130859375,77965000,29.663731006067156,29.67935935161535,29.098814184187123,29.194826126098633,307025600
2015-07-22,176.3129799276736,177.01513207733043,176.27955018463078,176.68077087402344,88667900,27.238824045015008,28.022563140520017,27.238824045015008,27.96004295349121,461802400
2015-07-23,176.81449864335698,176.91480061758097,175.32662650435347,175.68605041503906,90509100,28.178863083176353,28.377588689764913,27.924315638702303,27.946645736694336,203998000
2015-07-24,175.78636585916124,175.84487109283845,173.52948214791607,173.86383056640625,117755000,27.98236807937494,28.076148348962484,27.665300480171084,27.799272537231445,168649200
2015-07-27,172.97779195349062,173.4876815708872,172.40938434913616,172.85240173339844,132361100,27.484434813404107,27.6005451713077,27.26784754861487,27.412982940673828,177822000
2015-07-28,173.68833267941108,175.1176999473199,172.86081567313872,174.97560119628906,123544800,27.549190521240234,27.667534238662494,27.363863329620226,27.549190521240234,134472400
2015-07-29,175.10093250621645,176.4049091760101,174.95883379266965,176.17922973632812,105791300,27.49784113253757,27.575991374671265,27.301347148261407,27.462114334106445,148046800
2015-07-30,175.66935241801707,176.38821303691228,175.05079377933856,176.22103881835938,91304400,27.31250438639071,27.368326215311846,27.176298987539383,27.32366943359375,134513200
2015-07-31,176.72251788906937,176.74759337793918,175.66930909282053,175.95350646972656,103266900,27.375025535076492,27.383957232446935,26.997671116571073,27.084753036499023,171540000
2015-08-03,175.92009972351912,175.97860495366947,174.4071394214331,175.36004638671875,113965700,27.12940845686545,27.36832581299391,26.240724203944076,26.446149826049805,279904000
2015-08-04,175.2848712656502,175.74461001398637,174.532580771702,175.01739501953125,81820800,26.218396632655303,26.28091680951395,25.287288919695296,25.597658157348633,496554400
2015-08-05,175.91169752305893,176.63055791475102,175.30986032282505,175.5940704345703,85786800,25.22030565430392,26.222867088448904,25.03051174636031,25.76736068725586,397250400
2015-08-06,175.77799111739955,175.8866600881819,173.57125849064948,174.15638732910156,116030800,26.011840324697488,26.13071799542475,25.596889351141915,25.823429107666016,211612000
2015-08-07,173.99759323049022,174.14804620817122,172.9192958721393,173.82205200195312,117858000,25.700068760225193,26.07464606067443,25.682124507072878,25.910907745361328,154681600
2015-08-10,174.9337572199016,176.09563516897882,174.9337572199016,176.01205444335938,80270700,26.13745117547773,26.913522213707832,26.13745117547773,26.852962493896484,219806400
2015-08-11,174.67465687715764,175.09259882063466,173.6632317619298,174.42388916015625,126081400,26.42455101739805,26.507541906594625,25.419696776558233,25.455583572387695,388331200
2015-08-12,173.11984999141544,174.81669265048046,171.6570537160441,174.63279724121094,172123700,25.240262608961835,25.88848392172956,24.589797836247023,25.84811019897461,404870000
2015-08-13,174.47403258091833,175.15946346067116,173.87219518806353,174.41552734375,89383300,26.027553730538763,26.10830118964791,25.691106554670256,25.82792854309082,194143200
2015-08-14,174.22329726868278,175.1260535258173,174.08119851819555,175.0508270263672,72786500,25.641752929044454,26.088105568025565,25.572221081359995,26.009601593017578,171718000
2015-08-17,174.45724948802584,176.02870178222656,173.99751101582487,176.02870178222656,79072600,26.027540805371952,26.38866073170756,25.906419676856473,26.27875518798828,163538800
2015-08-18,175.75292156352995,176.1039912257194,175.28482868061067,175.5188751220703,71692700,26.11502696992467,26.341568522430084,26.02082218180669,26.130727767944336,138242800
2015-08-19,174.77498441881337,175.5439961767117,173.32055440576607,174.13136291503906,172946000,26.04099659424906,26.135201340423396,25.722493855512266,25.796512603759766,193146000
2015-08-20,172.61833239485938,174.10620430963462,170.43667550225052,170.4951934814453,194327900,25.58792388594571,25.648483611062783,25.038392595214948,25.26717758178711,274006400
2015-08-21,168.6227949398176,170.47010330654837,165.10373212881734,165.36285400390625,346588500,24.7692351538536,25.098953580109377,23.69709068702081,23.721763610839844,513102000
2015-08-24,156.7198870007359,165.07035953153323,152.4652279848282,158.40000915527344,507244300,21.27915685105936,24.40362879000235,20.635420824502845,23.129615783691406,648825200
2015-08-25,163.35678309850042,163.3735043476429,156.243415760208,156.53598022460938,369833100,24.921755869739176,24.921755869739176,23.214847613615213,23.268678665161133,414406400
2015-08-26,160.55656714024025,162.82180517053467,157.4554325277485,162.5459747314453,339257000,24.020076141302784,24.648111334122248,23.562509648293958,24.603252410888672,387098400
2015-08-27,164.68588074182307,166.6919973799637,163.17293263699335,166.56661987304688,274143900,25.17297898972053,25.399518860876505,24.67727863410005,25.327743530273438,338464400
2015-08-28,165.922962716579,167.04304413931038,165.438148498999,166.574951171875,160414400,25.1595140011359,25.415213663018278,25.018206833650943,25.410728454589844,212657600
2015-08-31,165.59697800858308,166.4495832508979,164.67750051642227,165.22918701171875,163298800,25.128108908407583,25.688854003074386,25.121380241072895,25.291847229003906,224917200
2015-09-01,161.42590578259393,162.80512196514385,159.42814363445524,160.29747009277344,256000400,24.70643472666186,25.094469460458992,24.08064285601347,24.16139030456543,307383600
2015-09-02,162.67970202462845,163.3818541142059,160.84076020480347,163.34005737304688,160269300,24.724374075491905,25.197641372680664,24.4776448587597,25.197641372680664,247555200
2015-09-03,164.05056268650245,165.54680194680597,162.96392386610506,163.45709228515625,152087800,25.231288148328805,25.296334790713942,24.68175858892311,24.75577735900879,212935600
2015-09-04,161.20026345700754,162.0445018570037,160.1637625191808,160.98292541503906,207081000,24.441761972235767,24.77372217125578,24.338585061120977,24.509050369262695,199985200
2015-09-08,163.78307522572973,165.17899965322377,163.13944112289605,165.02853393554688,116025700,25.065311585810885,25.246992491313335,24.744565248298265,25.19091796875,219374400
2015-09-09,166.60837339724293,166.73375087162827,162.4540296849394,162.82180786132812,149347700,25.51614652882644,25.57446278945002,24.6211960813706,24.706430435180664,340043200
2015-09-10,162.62958824462757,164.85304273540885,162.3704662465624,163.7078857421875,158611100,24.733337667151247,25.40847507062115,24.650348509200903,25.249223709106445,251571200
2015-09-11,163.31502521644617,164.5187002556144,162.60451869192718,164.4518280029297,119691200,25.074276071527077,25.617076873779297,25.067547404671917,25.617076873779297,199662000
